"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Date_String"
4561,"CA-2018-118871",2018-12-04,2018-12-09,"Second Class","HM-14860","Harry Marie","Corporate","United States","Los Angeles","California",90049,"West","OFF-EN-10003296","Office Supplies","Envelopes","Tyvek Side-Opening Peel & Seel Expanding Envelopes",1315,3,2,55,"9-Dec-18"
4562,"CA-2018-118871",2018-12-04,2018-12-09,"Second Class","HM-14860","Harry Marie","Corporate","United States","Los Angeles","California",90049,"West","TEC-PH-10000193","Technology","Phones","Jensen SMPS-640 - speaker phone",376,3,5,422,"9-Dec-18"
4563,"CA-2018-118871",2018-12-04,2018-12-09,"Second Class","HM-14860","Harry Marie","Corporate","United States","Los Angeles","California",90049,"West","FUR-FU-10002111","Furniture","Furnishings","Master Caster Door Stop, Large Brown",1677,5,2,72,"9-Dec-18"
157,"CA-2018-118948",2018-05-28,2018-06-03,"Standard Class","NK-18490","Neil Knudson","Home Office","United States","Seattle","Washington",98105,"West","OFF-AR-10001547","Office Supplies","Art","Newell 311",2358,3,2,131,"3-Jun-18"
3937,"CA-2018-118955",2018-06-16,2018-06-20,"Standard Class","LS-17230","Lycoris Saunders","Consumer","United States","Grand Prairie","Texas",75051,"Central","OFF-EN-10001028","Office Supplies","Envelopes","Staple envelope",1356,3,5,439,"20-Jun-18"
3938,"CA-2018-118955",2018-06-16,2018-06-20,"Standard Class","LS-17230","Lycoris Saunders","Consumer","United States","Grand Prairie","Texas",75051,"Central","OFF-PA-10004156","Office Supplies","Paper","Xerox 188",1303,3,5,30,"20-Jun-18"
3939,"CA-2018-118955",2018-06-16,2018-06-20,"Standard Class","LS-17230","Lycoris Saunders","Consumer","United States","Grand Prairie","Texas",75051,"Central","FUR-CH-10001708","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",891,2,6,581,"20-Jun-18"
5093,"CA-2018-119102",2018-05-23,2018-05-27,"Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Woonsocket","Rhode Island",2895,"East","OFF-ST-10004507","Office Supplies","Storage","Advantus Rolling Storage Box",2149,3,2,72,"27-May-18"
2037,"CA-2018-119214",2018-01-23,2018-01-27,"Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana",59715,"West","OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4""",1387,3,2,72,"27-Jan-18"
2038,"CA-2018-119214",2018-01-23,2018-01-27,"Standard Class","CW-11905","Carl Weiss","Home Office","United States","Bozeman","Montana",59715,"West","OFF-LA-10003077","Office Supplies","Labels","Avery 500",572,2,2,395,"27-Jan-18"
700,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-BI-10001575","Office Supplies","Binders","GBC Linen Binding Covers",800,2,12,507,"17-May-18"
697,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-EN-10000927","Office Supplies","Envelopes","Jet-Pak Recycled Peel 'N' Seal Padded Mailers",994,7,5,374,"17-May-18"
696,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-LA-10002312","Office Supplies","Labels","Avery 490",2036,4,5,113,"17-May-18"
698,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-LA-10003510","Office Supplies","Labels","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",3019,4,5,243,"17-May-18"
695,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-AR-10003373","Office Supplies","Art","Boston School Pro Electric Pencil Sharpener, 1670",895,8,5,103,"17-May-18"
699,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-AR-10001118","Office Supplies","Art","Binney & Smith Crayola Metallic Crayons, 16-Color Pack",978,1,5,3,"17-May-18"
701,"CA-2018-119291",2018-05-14,2018-05-17,"First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania",19013,"East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels",1839,3,12,602,"17-May-18"
7093,"CA-2018-119480",2018-01-09,2018-01-13,"Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-AR-10004691","Office Supplies","Art","Boston 1730 StandUp Electric Pencil Sharpener",1899,2,2,41,"13-Jan-18"
7092,"CA-2018-119480",2018-01-09,2018-01-13,"Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-AP-10001205","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers",708,3,2,318,"13-Jan-18"
7091,"CA-2018-119480",2018-01-09,2018-01-13,"Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper",337,3,2,334,"13-Jan-18"
7094,"CA-2018-119480",2018-01-09,2018-01-13,"Standard Class","CC-12685","Craig Carroll","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2""",2150,5,2,177,"13-Jan-18"
5326,"CA-2018-119508",2018-12-04,2018-12-09,"Standard Class","TZ-21580","Tracy Zic","Consumer","United States","Lakewood","California",90712,"West","FUR-FU-10004270","Furniture","Furnishings","Eldon Image Series Desk Accessories, Burgundy",1218,6,2,439,"9-Dec-18"
5325,"CA-2018-119508",2018-12-04,2018-12-09,"Standard Class","TZ-21580","Tracy Zic","Consumer","United States","Lakewood","California",90712,"West","OFF-AR-10003723","Office Supplies","Art","Avery Hi-Liter Fluorescent Desk Style Markers",692,5,2,361,"9-Dec-18"
5690,"CA-2018-119550",2018-12-26,2018-12-31,"Standard Class","RB-19705","Roger Barcio","Home Office","United States","Houston","Texas",77070,"Central","FUR-CH-10002044","Furniture","Chairs","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1335,3,6,741,"31-Dec-18"
1982,"CA-2018-119592",2018-12-14,2018-12-16,"Second Class","MM-18280","Muhammed MacIntyre","Corporate","United States","Columbus","Georgia",31907,"South","OFF-BI-10004187","Office Supplies","Binders","3-ring staple pack",1454,2,2,131,"16-Dec-18"
9433,"CA-2018-119627",2018-08-17,2018-08-23,"Standard Class","SC-20725","Steven Cartwright","Consumer","United States","Peoria","Arizona",85345,"West","TEC-AC-10002217","Technology","Accessories","Imation Clip USB flash drive - 8 GB",1457,2,5,674,"23-Aug-18"
9436,"CA-2018-119627",2018-08-17,2018-08-23,"Standard Class","SC-20725","Steven Cartwright","Consumer","United States","Peoria","Arizona",85345,"West","TEC-AC-10001142","Technology","Accessories","First Data FD10 PIN Pad",1235,4,5,616,"23-Aug-18"
9435,"CA-2018-119627",2018-08-17,2018-08-23,"Standard Class","SC-20725","Steven Cartwright","Consumer","United States","Peoria","Arizona",85345,"West","OFF-AR-10000203","Office Supplies","Art","Newell 336",287,3,5,3,"23-Aug-18"
9434,"CA-2018-119627",2018-08-17,2018-08-23,"Standard Class","SC-20725","Steven Cartwright","Consumer","United States","Peoria","Arizona",85345,"West","OFF-PA-10001937","Office Supplies","Paper","Xerox 21",1676,7,5,62,"23-Aug-18"
5758,"CA-2018-119634",2018-08-11,2018-08-16,"Standard Class","BW-11065","Barry Weirich","Consumer","United States","Raleigh","North Carolina",27604,"South","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock",2008,3,5,52,"16-Aug-18"
8036,"CA-2018-119690",2018-06-25,2018-06-28,"First Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas",77041,"Central","OFF-LA-10001613","Office Supplies","Labels","Avery File Folder Labels",1836,2,5,131,"28-Jun-18"
8033,"CA-2018-119690",2018-06-25,2018-06-28,"First Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas",77041,"Central","OFF-PA-10001019","Office Supplies","Paper","Xerox 1884",2063,3,5,93,"28-Jun-18"
8034,"CA-2018-119690",2018-06-25,2018-06-28,"First Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas",77041,"Central","OFF-BI-10000201","Office Supplies","Binders","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",273,2,13,454,"28-Jun-18"
8035,"CA-2018-119690",2018-06-25,2018-06-28,"First Class","MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas",77041,"Central","FUR-FU-10004587","Furniture","Furnishings","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",2669,9,11,562,"28-Jun-18"
162,"CA-2018-119697",2018-12-28,2018-12-31,"Second Class","EM-13960","Eric Murdock","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","TEC-AC-10003657","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad",2220,2,5,3,"31-Dec-18"
8181,"CA-2018-119879",2018-11-21,2018-11-25,"Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","FUR-TA-10002958","Furniture","Tables","Bevis Oval Conference Table, Walnut",113,8,8,672,"25-Nov-18"
8182,"CA-2018-119879",2018-11-21,2018-11-25,"Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural",378,5,8,575,"25-Nov-18"
1461,"CA-2018-119907",2018-12-01,2018-12-08,"Standard Class","LC-17140","Logan Currie","Consumer","United States","Seattle","Washington",98103,"West","OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",2243,2,5,123,"8-Dec-18"
6066,"CA-2018-119942",2018-04-05,2018-04-07,"First Class","TT-21070","Ted Trevino","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","OFF-LA-10001569","Office Supplies","Labels","Avery 499",1134,6,5,422,"7-Apr-18"
2080,"CA-2018-120103",2018-12-24,2018-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations",336,7,5,275,"29-Dec-18"
2082,"CA-2018-120103",2018-12-24,2018-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Phoenix","Arizona",85023,"West","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers",2575,2,5,131,"29-Dec-18"
2081,"CA-2018-120103",2018-12-24,2018-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Phoenix","Arizona",85023,"West","TEC-PH-10002170","Technology","Phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone",384,2,5,41,"29-Dec-18"
5329,"CA-2018-120320",2018-03-05,2018-03-09,"Standard Class","MV-18190","Mike Vittorini","Consumer","United States","Houston","Texas",77036,"Central","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless",1509,2,5,131,"9-Mar-18"
1649,"CA-2018-120341",2018-09-26,2018-09-29,"Second Class","SF-20200","Sarah Foster","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts",448,6,12,472,"29-Sep-18"
1650,"CA-2018-120341",2018-09-26,2018-09-29,"Second Class","SF-20200","Sarah Foster","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","TEC-PH-10003357","Technology","Phones","Grandstream GXP2100 Mainstream Business Phone",1987,1,8,740,"29-Sep-18"
1375,"CA-2018-120362",2018-09-14,2018-09-19,"Standard Class","CA-12265","Christina Anderson","Consumer","United States","Provo","Utah",84604,"West","FUR-TA-10003008","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table",2956,5,2,51,"19-Sep-18"
2508,"CA-2018-120397",2018-07-02,2018-07-02,"Same Day","RB-19435","Richard Bierner","Consumer","United States","Houston","Texas",77070,"Central","OFF-AP-10001293","Office Supplies","Appliances","Belkin 8 Outlet Surge Protector",1543,4,13,735,"2-Jul-18"
1327,"CA-2018-120439",2018-06-14,2018-06-18,"Standard Class","AD-10180","Alan Dominguez","Home Office","United States","Philadelphia","Pennsylvania",19120,"East","FUR-FU-10001867","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",2146,6,5,332,"18-Jun-18"
7442,"CA-2018-120446",2018-11-16,2018-11-18,"First Class","JG-15805","John Grady","Corporate","United States","San Diego","California",92105,"West","OFF-LA-10003148","Office Supplies","Labels","Avery 51",803,3,2,439,"18-Nov-18"
4796,"CA-2018-120516",2018-08-13,2018-08-17,"Standard Class","CK-12595","Clytie Kelty","Consumer","United States","Marietta","Georgia",30062,"South","OFF-BI-10004187","Office Supplies","Binders","3-ring staple pack",2121,3,2,223,"17-Aug-18"
5539,"CA-2018-120551",2018-04-13,2018-04-20,"Standard Class","SS-20590","Sonia Sunley","Consumer","United States","Norfolk","Nebraska",68701,"Central","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings",746,3,2,422,"20-Apr-18"
6487,"CA-2018-120621",2018-03-21,2018-03-26,"Standard Class","JW-16075","Julia West","Consumer","United States","Jacksonville","North Carolina",28540,"South","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",3009,4,5,89,"26-Mar-18"
6489,"CA-2018-120621",2018-03-21,2018-03-26,"Standard Class","JW-16075","Julia West","Consumer","United States","Jacksonville","North Carolina",28540,"South","OFF-PA-10002254","Office Supplies","Paper","Xerox 1883",1414,14,5,450,"26-Mar-18"
6488,"CA-2018-120621",2018-03-21,2018-03-26,"Standard Class","JW-16075","Julia West","Consumer","United States","Jacksonville","North Carolina",28540,"South","OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand",439,3,12,470,"26-Mar-18"
6885,"CA-2018-120677",2018-05-31,2018-06-04,"Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Minneapolis","Minnesota",55407,"Central","FUR-CH-10002320","Furniture","Chairs","Hon Pagoda Stacking Chairs",947,8,2,417,"4-Jun-18"
7683,"CA-2018-120782",2018-04-28,2018-05-01,"First Class","SD-20485","Shirley Daniels","Home Office","United States","Midland","Michigan",48640,"Central","OFF-AP-10003779","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",835,1,3,299,"1-May-18"
7684,"CA-2018-120782",2018-04-28,2018-05-01,"First Class","SD-20485","Shirley Daniels","Home Office","United States","Midland","Michigan",48640,"Central","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1443,3,2,28,"1-May-18"
3324,"CA-2018-120810",2018-07-23,2018-07-27,"Standard Class","TH-21550","Tracy Hopkins","Home Office","United States","New York City","New York",10009,"East","FUR-FU-10002253","Furniture","Furnishings","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",497,3,2,334,"27-Jul-18"
3323,"CA-2018-120810",2018-07-23,2018-07-27,"Standard Class","TH-21550","Tracy Hopkins","Home Office","United States","New York City","New York",10009,"East","OFF-AP-10002892","Office Supplies","Appliances","Belkin F5C206VTEL 6 Outlet Surge",2538,3,2,150,"27-Jul-18"
8215,"CA-2018-120845",2018-09-25,2018-10-02,"Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee",37130,"South","OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards",289,1,5,293,"2-Oct-18"
8214,"CA-2018-120845",2018-09-25,2018-10-02,"Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee",37130,"South","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",2355,4,12,674,"2-Oct-18"
8216,"CA-2018-120845",2018-09-25,2018-10-02,"Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee",37130,"South","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock",976,1,12,554,"2-Oct-18"
8217,"CA-2018-120845",2018-09-25,2018-10-02,"Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee",37130,"South","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels",1449,2,12,554,"2-Oct-18"
945,"CA-2018-120880",2018-05-29,2018-06-03,"Standard Class","JL-15850","John Lucas","Consumer","United States","Seattle","Washington",98105,"West","OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock",2226,3,2,74,"3-Jun-18"
944,"CA-2018-120880",2018-05-29,2018-06-03,"Standard Class","JL-15850","John Lucas","Consumer","United States","Seattle","Washington",98105,"West","OFF-PA-10004101","Office Supplies","Paper","Xerox 1894",1539,5,2,93,"3-Jun-18"
946,"CA-2018-120880",2018-05-29,2018-06-03,"Standard Class","JL-15850","John Lucas","Consumer","United States","Seattle","Washington",98105,"West","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4"" Binders",731,5,5,374,"3-Jun-18"
6072,"CA-2018-120901",2018-12-31,2019-01-04,"Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Austin","Texas",78745,"Central","OFF-ST-10000025","Office Supplies","Storage","Fellowes Stor/Drawer Steel Plus Storage Drawers",649,2,5,592,"4-Jan-19"
6074,"CA-2018-120901",2018-12-31,2019-01-04,"Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Austin","Texas",78745,"Central","OFF-SU-10001225","Office Supplies","Supplies","Staple remover",2124,2,5,454,"4-Jan-19"
6073,"CA-2018-120901",2018-12-31,2019-01-04,"Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Austin","Texas",78745,"Central","OFF-FA-10001561","Office Supplies","Fasteners","Stockwell Push Pins",1451,2,5,3,"4-Jan-19"
